"","census_tract","corr","label","concept"
"15897","B27010_051",0.200705189044789,"Estimate!!Total!!65 years and over","TYPES OF HEALTH INSURANCE COVERAGE BY AGE"
"1287","B06008_009",0.200564825811687,"Estimate!!Total!!Born in state of residence!!Now married except separated","PLACE OF BIRTH BY MARITAL STATUS IN THE UNITED STATES"
"2473","B08113_007",0.200498812216684,"Estimate!!Total!!Speak other languages!!Speak English very well","MEANS OF TRANSPORTATION TO WORK BY LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH"
"7378","B19325_068",0.200459697188193,"Estimate!!Total!!Female!!Worked full-time year-round in the past 12 months!!With income!!$50 000 to $54 999","SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 15 YEARS AND OVER"
"7940","B23001_165",0.200339179834519,"Estimate!!Total!!Female!!70 to 74 years!!In labor force","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"6797","B18104_017",0.200303895452462,"Estimate!!Total!!Male!!75 years and over!!No cognitive difficulty","SEX BY AGE BY COGNITIVE DIFFICULTY"
"7039","B19050_003",0.200302438696117,"Estimate!!Aggregate household income in the past 12 months (in 2017 inflation-adjusted dollars)!!Householder 25 to 44 years","AGGREGATE HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY AGE OF HOUSEHOLDER"
"8052","B23007_048",0.200277004458611,"Estimate!!Total!!No children under 18 years!!Married-couple family!!Husband not in labor force!!Wife not in labor force","PRESENCE OF OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY EMPLOYMENT STATUS"
"967","B05007_106",0.200220219339371,"Estimate!!Total!!Other areas!!Entered before 1990!!Not a U.S. citizen","PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION"
"352","B04004_067",0.200189452143442,"Estimate!!Total!!Scottish","PEOPLE REPORTING SINGLE ANCESTRY"
"6169","B17015_029",0.200180504357208,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Married-couple family!!With Social Security income in the past 12 months!!Without SSI or cash public assistance income in the past 12 months","POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY SOCIAL SECURITY INCOME BY SUPPLEMENTAL SECURITY INCOME (SSI) AND CASH PUBLIC ASSISTANCE INCOME"
"13355","B25121_104",0.200133515431394,"Estimate!!Total!!Household income the past 12 months (in 2017 inflation-adjusted dollars)!!$100 000 or more!!Value $200 000 to $249 999","HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY VALUE"
"6255","B17017_023",0.200015958061678,"Estimate!!Total!!Income in the past 12 months below poverty level!!Nonfamily households!!Male householder!!Householder 25 to 44 years","POVERTY STATUS IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE BY AGE OF HOUSEHOLDER"
"8617","B24032_048",0.199819004585599,"Estimate!!Female!!Educational services and health care and social assistance!!Educational services","SEX BY INDUSTRY AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"4216","B09010_007",0.199741428753365,"Estimate!!Total!!Living in household with Supplemental Security Income (SSI) cash public assistance income or Food Stamps/SNAP in the past 12 months!!In nonfamily households","RECEIPT OF SUPPLEMENTAL SECURITY INCOME (SSI), CASH PUBLIC ASSISTANCE INCOME, OR FOOD STAMPS/SNAP IN THE PAST 12 MONTHS BY HOUSEHOLD TYPE FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS"
"4429","B11001_007",0.199651639208816,"Estimate!!Total!!Nonfamily households","HOUSEHOLD TYPE (INCLUDING LIVING ALONE)"
"4557","B11011_016",0.199651639208816,"Estimate!!Total!!Nonfamily households","HOUSEHOLD TYPE BY UNITS IN STRUCTURE"
"4585","B11016_009",0.199651639208816,"Estimate!!Total!!Nonfamily households","HOUSEHOLD TYPE BY HOUSEHOLD SIZE"
"7824","B23001_049",0.199636557498028,"Estimate!!Total!!Male!!45 to 54 years!!In labor force!!Civilian!!Employed","SEX BY AGE BY EMPLOYMENT STATUS FOR THE POPULATION 16 YEARS AND OVER"
"1704","B07012_005",0.19956571707153,"Estimate!!Total!!Same house 1 year ago","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY POVERTY STATUS IN THE PAST 12 MONTHS FOR CURRENT RESIDENCE IN THE UNITED STATES"
"2668","B08126_004",0.199450050813441,"Estimate!!Total!!Manufacturing","MEANS OF TRANSPORTATION TO WORK BY INDUSTRY"
"654","B05003_010",0.199442295741034,"Estimate!!Total!!Male!!18 years and over!!Foreign born","SEX BY AGE BY NATIVITY AND CITIZENSHIP STATUS"
"326","B04004_041",0.199417517808391,"Estimate!!Total!!French Canadian","PEOPLE REPORTING SINGLE ANCESTRY"
"3119","B08137_006",0.199384949203373,"Estimate!!Total!!Car truck or van - drove alone!!Householder lived in renter-occupied housing units","MEANS OF TRANSPORTATION TO WORK BY TENURE"
"7522","B20005_045",0.199319387418007,"Estimate!!Total!!Male!!Other!!With earnings!!$55 000 to $64 999","SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER"
"4653","B12002_042",0.199295718088646,"Estimate!!Total!!Male!!Now married!!Married spouse absent!!Separated!!40 to 44 years","SEX BY MARITAL STATUS BY AGE FOR THE POPULATION 15 YEARS AND OVER"
"12174","B25024_008",0.19918059893645,"Estimate!!Total!!20 to 49","UNITS IN STRUCTURE"
"2678","B08126_014",0.199171395585343,"Estimate!!Total!!Public administration","MEANS OF TRANSPORTATION TO WORK BY INDUSTRY"
"213","B02018_013",0.198931747542687,"Estimate!!Total Groups Tallied!!Laotian","ASIAN ALONE OR IN ANY COMBINATION BY SELECTED GROUPS"
"13028","B25103_002",0.198917575580403,"Estimate!!Median real estate taxes paid!!Total!!Median real estate taxes paid for units with a mortgage","MORTGAGE STATUS BY MEDIAN REAL ESTATE TAXES PAID (DOLLARS)"
"2170","B08006_048",0.198894467056996,"Estimate!!Total!!Female!!Bicycle","SEX OF WORKERS BY MEANS OF TRANSPORTATION TO WORK"
"8560","B24031_017",0.198789155691089,"Estimate!!Total!!Professional scientific and management and administrative and waste management services!!Professional scientific and technical services","INDUSTRY BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"5431","B15012_009",0.198769679181412,"Estimate!!Total!!Science and Engineering Related Fields","TOTAL FIELDS OF BACHELOR'S DEGREES REPORTED"
"16081","B28004_016",0.198751500982183,"Estimate!!Total!!$35 000 to $49 999!!With a broadband Internet subscription","HOUSEHOLD INCOME IN THE LAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY PRESENCE AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD"
"13693","B25127_022",0.198750847888177,"Estimate!!Total!!Owner occupied!!Built 1980 to 1999!!50 or more","TENURE BY YEAR STRUCTURE BUILT BY UNITS IN STRUCTURE"
"444","B04005_052",0.198673748350939,"Estimate!!Total!!Latvian","PEOPLE REPORTING MULTIPLE ANCESTRY"
"2419","B08101_048",0.198455232964203,"Estimate!!Total!!Taxicab motorcycle bicycle or other means!!65 years and over","MEANS OF TRANSPORTATION TO WORK BY AGE"
"747","B05006_047",0.198404513949764,"Estimate!!Total!!Asia","PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES"
"888","B05007_027",0.198404513949764,"Estimate!!Total!!Asia","PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION"
"986","B05008_020",0.198378876514494,"Estimate!!Total!!Male!!Latin America!!Central America!!Mexico","SEX BY PLACE OF BIRTH BY YEAR OF ENTRY FOR THE FOREIGN-BORN POPULATION"
"5285","B15001_041",0.198363177711325,"Estimate!!Total!!Male!!65 years and over!!Bachelor's degree","SEX BY AGE BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 18 YEARS AND OVER"
"13327","B25121_076",0.197997069602703,"Estimate!!Total!!Household income the past 12 months (in 2017 inflation-adjusted dollars)!!$50 000 to $74 999!!Value $500 000 or more","HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY VALUE"
"13171","B25115_018",0.197909662947311,"Estimate!!Total!!Renter occupied!!Family households!!Married-couple family!!With own children of the householder under 18 years","TENURE BY HOUSEHOLD TYPE AND PRESENCE AND AGE OF OWN CHILDREN"
"12534","B25068_016",0.197782773475376,"Estimate!!Total!!1 bedroom!!With cash rent!!$750 to $999","BEDROOMS BY GROSS RENT"
"41","B01001_042",0.197643596267352,"Estimate!!Total!!Female!!60 and 61 years","SEX BY AGE"
"13079","B25106_035",0.197591897875405,"Estimate!!Total!!Renter-occupied housing units!!$35 000 to $49 999!!20 to 29 percent","TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"12556","B25069_002",0.197556453481389,"Estimate!!Total!!Pay extra for one or more utilities","INCLUSION OF UTILITIES IN RENT"
"7253","B19131_093",0.197331799019169,"Estimate!!Total!!Other family!!Female householder no husband present!!No own children of the householder under 18 years!!$10 000 to $14 999","FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS BY FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"15995","B27019_043",0.197224262688908,"Estimate!!Total!!65 years and over!!Bachelor's degree or higher!!No health insurance coverage","HEALTH INSURANCE COVERAGE STATUS AND TYPE BY AGE BY EDUCATIONAL ATTAINMENT"
"7579","B21001_002",0.19721897257611,"Estimate!!Total!!Veteran","SEX BY AGE BY VETERAN STATUS FOR THE CIVILIAN POPULATION 18 YEARS AND OVER"
"7667","B21005_021",0.197084110318623,"Estimate!!Total!!35 to 54 years!!Nonveteran!!In labor force!!Employed","AGE BY VETERAN STATUS BY EMPLOYMENT STATUS FOR THE CIVILIAN POPULATION 18 TO 64 YEARS"
"2562","B08119_041",0.197031664720735,"Estimate!!Total!!Walked!!$25 000 to $34 999","MEANS OF TRANSPORTATION TO WORK BY WORKERS' EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"12257","B25034_011",0.196901046332658,"Estimate!!Total!!Built 1939 or earlier","YEAR STRUCTURE BUILT"
"16373","B99254_003.x",0.196642714686635,NA,NA
"16454","B99254_003.y",0.196642714686635,NA,NA
"114","B02015_002",0.196630576661449,"Estimate!!Total!!Asian Indian","ASIAN ALONE BY SELECTED GROUPS"
"125","B02015_013",0.196613010703862,"Estimate!!Total!!Laotian","ASIAN ALONE BY SELECTED GROUPS"
"4996","B13014_019",0.196502672869111,"Estimate!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent)!!Some college or associate's degree","WOMEN 15 TO 50 YEARS WHO HAD A BIRTH IN THE PAST 12 MONTHS BY MARITAL STATUS AND EDUCATIONAL ATTAINMENT"
"13077","B25106_033",0.19640256047128,"Estimate!!Total!!Renter-occupied housing units!!$35 000 to $49 999","TENURE BY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"15886","B27010_040",0.196387944672476,"Estimate!!Total!!35 to 64 years!!With one type of health insurance coverage!!With TRICARE/military health coverage only","TYPES OF HEALTH INSURANCE COVERAGE BY AGE"
"6820","B18105_008",0.196292439021893,"Estimate!!Total!!Male!!18 to 34 years!!No ambulatory difficulty","SEX BY AGE BY AMBULATORY DIFFICULTY"
"16151","B28008_007",0.19628158454096,"Estimate!!Total!!Has a computer!!With a broadband subscription!!With a fixed broadband Internet subscription!!Without a cellular data plan","PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD"
"4411","B10059_005",0.196163547413562,"Estimate!!Total!!Income in the past 12 months below poverty level!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","POVERTY STATUS IN THE PAST 12 MONTHS OF GRANDPARENTS LIVING WITH OWN GRANDCHILDREN UNDER 18 YEARS BY RESPONSIBILITY FOR OWN GRANDCHILDREN AND AGE OF GRANDPARENT"
"6654","B17025_014",0.19614482078602,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Foreign born!!Naturalized citizen","POVERTY STATUS IN THE PAST 12 MONTHS BY NATIVITY"
"1726","B07013_004",0.196113222346336,"Estimate!!Total!!Same house 1 year ago","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY TENURE FOR CURRENT RESIDENCE IN THE UNITED STATES"
"7276","B19201_010",0.196003153409125,"Estimate!!Total!!$45 000 to $49 999","NONFAMILY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"12999","B25101_031",0.195914975170586,"Estimate!!Total!!Not mortgaged!!$20 000 to $34 999!!20 to 29 percent","MORTGAGE STATUS BY MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"4229","B09018_008",0.195622982542591,"Estimate!!Total!!Foster child or other unrelated child","RELATIONSHIP TO HOUSEHOLDER FOR CHILDREN UNDER 18 YEARS IN HOUSEHOLDS"
"7176","B19131_016",0.195463508870767,"Estimate!!Total!!Married-couple family!!With own children of the householder under 18 years!!$100 000 to $124 999","FAMILY TYPE BY PRESENCE OF OWN CHILDREN UNDER 18 YEARS BY FAMILY INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"8549","B24031_006",0.195428280599037,"Estimate!!Total!!Manufacturing","INDUSTRY BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"718","B05006_018",0.19513680626234,"Estimate!!Total!!Europe!!Western Europe!!Netherlands","PLACE OF BIRTH FOR THE FOREIGN-BORN POPULATION IN THE UNITED STATES"
"3088","B08134_114",0.195128905004496,"Estimate!!Total!!Taxicab motorcycle bicycle or other means!!15 to 19 minutes","MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK"
"4512","B11006_015",0.19500554364401,"Estimate!!Total!!Households with no people 60 years and over!!Nonfamily households","HOUSEHOLDS BY PRESENCE OF PEOPLE 60 YEARS AND OVER BY HOUSEHOLD TYPE"
"12677","B25075_020",0.194751431481476,"Estimate!!Total!!$250 000 to $299 999","VALUE"
"8387","B24012_023",0.19469428149755,"Estimate!!Total!!Male!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors","SEX BY OCCUPATION AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"4943","B13008_012",0.194671775549299,"Estimate!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent)!!Foreign born","WOMEN 15 TO 50 YEARS WHO HAD A BIRTH IN THE PAST 12 MONTHS BY MARITAL STATUS AND NATIVITY"
"1714","B07012_015",0.194658226595045,"Estimate!!Total!!Moved from different county within same state!!100 to 149 percent of the poverty level","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY POVERTY STATUS IN THE PAST 12 MONTHS FOR CURRENT RESIDENCE IN THE UNITED STATES"
"2305","B08014_007",0.194524959249315,"Estimate!!Total!!5 or more vehicles available","SEX OF WORKERS BY VEHICLES AVAILABLE"
"8512","B24022_041",0.194518346747969,"Estimate!!Total!!Female!!Management business science and arts occupations!!Management business and financial occupations!!Management occupations","SEX BY OCCUPATION AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"6996","B19037_032",0.194448717273248,"Estimate!!Total!!Householder 25 to 44 years!!$100 000 to $124 999","AGE OF HOUSEHOLDER BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"311","B04004_026",0.194373738598933,"Estimate!!Total!!Canadian","PEOPLE REPORTING SINGLE ANCESTRY"
"7040","B19050_004",0.19436575086245,"Estimate!!Aggregate household income in the past 12 months (in 2017 inflation-adjusted dollars)!!Householder 45 to 64 years","AGGREGATE HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY AGE OF HOUSEHOLDER"
"7042","B19051_002",0.19423419798121,"Estimate!!Total!!With earnings","EARNINGS IN THE PAST 12 MONTHS FOR HOUSEHOLDS"
"12634","B25074_040",0.194195936999272,"Estimate!!Total!!$50 000 to $74 999!!20.0 to 24.9 percent","HOUSEHOLD INCOME BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"3141","B08141_008",0.194164581701629,"Estimate!!Total!!Car truck or van - drove alone!!1 vehicle available","MEANS OF TRANSPORTATION TO WORK BY VEHICLES AVAILABLE"
"12374","B25045_017",0.194122545370692,"Estimate!!Total!!Renter occupied!!1 or more vehicles available!!Householder 15 to 34 years","TENURE BY VEHICLES AVAILABLE BY AGE OF HOUSEHOLDER"
"8494","B24022_023",0.193979552846157,"Estimate!!Total!!Male!!Service occupations!!Protective service occupations!!Law enforcement workers including supervisors","SEX BY OCCUPATION AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"4265","B09019_037",0.19395822885531,"Estimate!!Total!!In households!!In nonfamily households!!Nonrelatives!!Other nonrelatives","HOUSEHOLD TYPE (INCLUDING LIVING ALONE) BY RELATIONSHIP"
"4729","B12002_118",0.193778709822834,"Estimate!!Total!!Female!!Now married!!Married spouse present!!35 to 39 years","SEX BY MARITAL STATUS BY AGE FOR THE POPULATION 15 YEARS AND OVER"
"609","B04007_002",0.193753480382482,"Estimate!!Total!!Ancestry specified","ANCESTRY"
"6832","B18105_020",0.193742958221783,"Estimate!!Total!!Female!!5 to 17 years!!With an ambulatory difficulty","SEX BY AGE BY AMBULATORY DIFFICULTY"
"4622","B12002_011",0.193542468460615,"Estimate!!Total!!Male!!Never married!!45 to 49 years","SEX BY MARITAL STATUS BY AGE FOR THE POPULATION 15 YEARS AND OVER"
"670","B05004_004",0.193489140344832,"Estimate!!Total!!Native","MEDIAN AGE BY NATIVITY AND CITIZENSHIP STATUS BY SEX"
"43","B01001_044",0.193470502582722,"Estimate!!Total!!Female!!65 and 66 years","SEX BY AGE"
"3117","B08137_004",0.193163687591811,"Estimate!!Total!!Car truck or van - drove alone","MEANS OF TRANSPORTATION TO WORK BY TENURE"
"3139","B08141_006",0.193163687591811,"Estimate!!Total!!Car truck or van - drove alone","MEANS OF TRANSPORTATION TO WORK BY VEHICLES AVAILABLE"
"15699","B27001_021",0.193034660610597,"Estimate!!Total!!Male!!55 to 64 years","HEALTH INSURANCE COVERAGE STATUS BY SEX BY AGE"
"15755","B27002_021",0.193034660610597,"Estimate!!Total!!Male!!55 to 64 years","PRIVATE HEALTH INSURANCE STATUS BY SEX BY AGE"
"15811","B27003_021",0.193034660610597,"Estimate!!Total!!Male!!55 to 64 years","PUBLIC HEALTH INSURANCE STATUS BY SEX BY AGE"
"3233","B08203_016",0.192931841948964,"Estimate!!Total!!1 worker!!2 vehicles available","NUMBER OF WORKERS IN HOUSEHOLD BY VEHICLES AVAILABLE"
"12343","B25043_018",0.192902434254195,"Estimate!!Total!!Renter occupied!!No telephone service available!!Householder 35 to 64 years","TENURE BY TELEPHONE SERVICE AVAILABLE BY AGE OF HOUSEHOLDER"
"4587","B11016_011",0.192886926770088,"Estimate!!Total!!Nonfamily households!!2-person household","HOUSEHOLD TYPE BY HOUSEHOLD SIZE"
"8113","B23009_025",0.192821007123018,"Estimate!!Total!!No own children of the householder under 18 years!!Married-couple family!!No workers","PRESENCE OF OWN CHILDREN UNDER 18 YEARS BY FAMILY TYPE BY NUMBER OF WORKERS IN FAMILY IN THE PAST 12 MONTHS"
"6786","B18104_006",0.192807478786628,"Estimate!!Total!!Male!!18 to 34 years","SEX BY AGE BY COGNITIVE DIFFICULTY"
"6818","B18105_006",0.192807478786628,"Estimate!!Total!!Male!!18 to 34 years","SEX BY AGE BY AMBULATORY DIFFICULTY"
"6850","B18106_006",0.192807478786628,"Estimate!!Total!!Male!!18 to 34 years","SEX BY AGE BY SELF-CARE DIFFICULTY"
"2594","B08122_005",0.192780371512615,"Estimate!!Total!!Car truck or van - drove alone","MEANS OF TRANSPORTATION TO WORK BY POVERTY STATUS IN THE PAST 12 MONTHS"
"8642","B24041_020",0.19256291232829,"Estimate!!Total!!Educational services and health care and social assistance","INDUSTRY BY MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE FULL-TIME, YEAR-ROUND CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"4837","B12006_040",0.192484444143228,"Estimate!!Total!!Widowed!!Male!!Not in labor force","MARITAL STATUS BY SEX BY LABOR FORCE PARTICIPATION"
"206","B02018_006",0.192211583186604,"Estimate!!Total Groups Tallied!!Cambodian","ASIAN ALONE OR IN ANY COMBINATION BY SELECTED GROUPS"
"5937","B17007_007",0.19215157612293,"Estimate!!Total!!Income in the past 12 months below poverty level!!Male!!25 to 34 years","POVERTY STATUS IN THE PAST 12 MONTHS OF UNRELATED INDIVIDUALS 15 YEARS AND OVER BY SEX BY AGE"
"7068","B19081_004",0.192149104479045,"Estimate!!Quintile Means!!Fourth Quintile","MEAN HOUSEHOLD INCOME OF QUINTILES"
"7073","B19082_004",0.192078586997629,"Estimate!!Quintile Share of Aggregate Income!!Fourth Quintile","SHARES OF AGGREGATE HOUSEHOLD INCOME BY QUINTILE"
"13369","B25122_013",0.191900532155526,"Estimate!!Total!!Household income in the past 12 months (in 2017 inflation-adjusted dollars)!!Less than $10 000!!With cash rent!!$900 to $999","HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY GROSS RENT"
"552","B04006_053",0.191889863011703,"Estimate!!Total!!Lithuanian","PEOPLE REPORTING ANCESTRY"
"2612","B08122_023",0.191645484865137,"Estimate!!Total!!Taxicab motorcycle bicycle or other means!!100 to 149 percent of the poverty level","MEANS OF TRANSPORTATION TO WORK BY POVERTY STATUS IN THE PAST 12 MONTHS"
"13242","B25118_021",0.191487531256395,"Estimate!!Total!!Renter occupied!!$35 000 to $49 999","TENURE BY HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)"
"8747","B24082_018",0.191460873473981,"Estimate!!Female!!Self-employed in own not incorporated business workers and unpaid family workers","SEX BY CLASS OF WORKER AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE  CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"5104","B14003_014",0.191260131566211,"Estimate!!Total!!Male!!Enrolled in private school!!5 to 9 years","SEX BY SCHOOL ENROLLMENT BY TYPE OF SCHOOL BY AGE FOR THE POPULATION 3 YEARS AND OVER"
"934","B05007_073",0.19088378891049,"Estimate!!Total!!Latin America!!Central America!!Other Central America!!Entered 2000 to 2009!!Naturalized U.S. citizen","PLACE OF BIRTH BY YEAR OF ENTRY BY CITIZENSHIP STATUS FOR THE FOREIGN-BORN POPULATION"
"992","B05008_026",0.19088378891049,"Estimate!!Total!!Male!!Latin America!!Central America!!Other Central America!!Entered 2000 to 2009","SEX BY PLACE OF BIRTH BY YEAR OF ENTRY FOR THE FOREIGN-BORN POPULATION"
"6363","B17020_017",0.190849452273249,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!85 years and over","POVERTY STATUS IN THE PAST 12 MONTHS BY AGE"
"5330","B15002_004",0.190784492934287,"Estimate!!Total!!Male!!Nursery to 4th grade","SEX BY EDUCATIONAL ATTAINMENT FOR THE POPULATION 25 YEARS AND OVER"
"8377","B24012_013",0.190768291569023,"Estimate!!Total!!Male!!Management business science and arts occupations!!Education legal community service arts and media occupations!!Legal occupations","SEX BY OCCUPATION AND MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER"
"6655","B17025_015",0.190676806470705,"Estimate!!Total!!Income in the past 12 months at or above poverty level!!Foreign born!!Not a citizen","POVERTY STATUS IN THE PAST 12 MONTHS BY NATIVITY"
"6852","B18106_008",0.190658661127394,"Estimate!!Total!!Male!!18 to 34 years!!No self-care difficulty","SEX BY AGE BY SELF-CARE DIFFICULTY"
"2986","B08134_012",0.190608919065009,"Estimate!!Total!!Car truck or van!!Less than 10 minutes","MEANS OF TRANSPORTATION TO WORK BY TRAVEL TIME TO WORK"
"1423","B07001_010",0.19052262312279,"Estimate!!Total!!45 to 49 years","GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY AGE FOR CURRENT RESIDENCE IN THE UNITED STATES"
"7063","B19080_003",0.19044983009147,"Estimate!!Quintile Upper Limits!!Third Quintile","HOUSEHOLD INCOME QUINTILE UPPER LIMITS"
"12571","B25072_005",0.190240280530385,"Estimate!!Total!!Householder 15 to 24 years!!25.0 to 29.9 percent","AGE OF HOUSEHOLDER BY GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS"
"12744","B25087_015",0.190225747714333,"Estimate!!Total!!Housing units with a mortgage!!$2 000 to $2 499","MORTGAGE STATUS AND SELECTED MONTHLY OWNER COSTS"
"7044","B19052_002",0.19003042688775,"Estimate!!Total!!With wage or salary income","WAGE OR SALARY INCOME IN THE PAST 12 MONTHS FOR HOUSEHOLDS"
"16146","B28008_002",0.189935709714447,"Estimate!!Total!!Has a computer","PRESENCE OF A COMPUTER AND TYPE OF INTERNET SUBSCRIPTION IN HOUSEHOLD"
"3147","B08141_014",0.189745869458553,"Estimate!!Total!!Car truck or van - carpooled!!2 vehicles available","MEANS OF TRANSPORTATION TO WORK BY VEHICLES AVAILABLE"
"450","B04005_058",0.18971870833027,"Estimate!!Total!!Northern European","PEOPLE REPORTING MULTIPLE ANCESTRY"
"6677","B18101_011",0.189681046716266,"Estimate!!Total!!Male!!18 to 34 years!!No disability","SEX BY AGE BY DISABILITY STATUS"
"4496","B11005_017",0.189600555313963,"Estimate!!Total!!Households with no people under 18 years!!Nonfamily households","HOUSEHOLDS BY PRESENCE OF PEOPLE UNDER 18 YEARS BY HOUSEHOLD TYPE"
"611","B04007_004",0.189564605856985,"Estimate!!Total!!Ancestry specified!!Multiple ancestry","ANCESTRY"
"7543","B20005_066",0.189371175958449,"Estimate!!Total!!Female!!Worked full-time year-round in the past 12 months!!With earnings!!$40 000 to $44 999","SEX BY WORK EXPERIENCE IN THE PAST 12 MONTHS BY EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) FOR THE POPULATION 16 YEARS AND OVER"
